matchId,matchPeriod,teamId,playerId,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Saves,Clearances,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_set_play,Goals_from_penalty,Own_goals,Yellow_card,Red_card,Total_touches,PlayerType,PlayerName,MatchLabel
1694391,2H,6697,20938,33,32,1,0,0,0,0,0,0,0,0,0,11,8,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,35,Midfielder,ValonBehrami,"Albania - Switzerland, 0 - 1"
1694398,1H,14496,101555,11,8,3,0,0,0,0,0,0,4,2,2,7,2,1,5,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,17,Defender,Tom\u00e1\u0161Hubo\u010dan,"Russia - Slovakia, 1 - 2"
1694402,1H,10962,62331,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,Goalkeeper,MichaelMcGovern,"Poland - Northern Ireland, 1 - 0"
1694435,1H,10682,136441,22,22,0,0,0,0,0,0,0,2,2,0,6,1,4,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,26,Defender,BenDavies,"Wales - Belgium, 3 - 1"
1694429,1H,8274,9623,6,4,2,0,0,0,0,0,0,1,1,0,9,3,4,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,Midfielder,RobbieBrady,"France - Republic of Ireland, 2 - 1"
1694391,1H,8731,50461,9,8,1,1,0,0,1,1,0,4,2,2,4,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,Forward,ArmandoSadiku,"Albania - Switzerland, 0 - 1"
1694396,1H,14496,15142,14,12,2,0,0,0,0,0,0,0,0,0,8,1,4,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,17,Forward,R\u00f3bertMak,"Wales - Slovakia, 2 - 1"
1694394,2H,6697,49876,45,41,4,0,0,0,5,1,4,1,0,1,5,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47,Midfielder,GranitXhaka,"Switzerland - France, 0 - 0"
1694436,2H,3757,20458,28,27,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,32,Defender,AndreaBarzagli,"Germany - Italy, 1 - 1 (P)"
1694405,2H,13869,15282,3,1,2,0,0,0,0,0,0,1,0,1,3,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,4,MidfielderSubstitute,S\u0142awomirPeszko,"Germany - Poland, 0 - 0"
1694436,P,3148,14862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MidfielderSubstitute,JulianDraxler,"Germany - Italy, 1 - 1 (P)"
1694404,1H,14622,105622,15,12,3,2,1,1,0,0,0,1,0,1,15,5,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,Forward,AndriyYarmolenko,"Ukraine - Northern Ireland, 0 - 2"
1694432,1H,3757,20458,27,26,1,0,0,0,2,2,0,1,1,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,Defender,AndreaBarzagli,"Italy - Spain, 2 - 0"
1694434,1H,13869,33032,20,10,10,4,2,2,0,0,0,0,0,0,11,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21,Midfielder,KamilGrosicki,"Poland - Portugal, 1 - 1 (P)"
1694424,2H,10451,75209,12,10,2,0,0,0,2,0,2,1,0,1,3,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,15,Defender,Rich\u00e1rdGuzmics,"Hungary - Portugal, 3 - 3"
1694426,1H,6697,50102,26,24,2,0,0,0,1,1,0,2,2,0,3,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,28,Defender,Fabian LukasSch\u00e4r,"Switzerland - Poland, 1 - 1 (P)"
1694391,1H,8731,50318,9,5,4,3,0,0,0,0,0,4,1,3,8,5,2,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,10,Defender,ErmirLenjani,"Albania - Switzerland, 0 - 1"
1694435,2H,10682,9615,16,15,1,0,0,0,1,1,0,4,1,3,3,2,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,21,Defender,JamesChester,"Wales - Belgium, 3 - 1"
1694391,2H,6697,20766,10,9,1,1,1,1,0,0,0,0,0,0,7,3,4,0,1,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,13,Forward,HarisSeferovi\u0107,"Albania - Switzerland, 0 - 1"
1694404,2H,14622,105378,19,12,7,3,1,1,1,0,1,2,2,0,15,5,7,6,2,2,1,1,0,0,0,2,0,2,0,0,0,0,0,0,21,Midfielder,YevhenKonoplyanka,"Ukraine - Northern Ireland, 0 - 2"
1694428,E2,9598,69968,7,6,1,0,0,0,0,0,0,1,0,1,6,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,Midfielder,MarceloBrozovi\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694434,1H,13869,21097,31,28,3,0,0,0,3,2,1,3,3,0,5,2,2,1,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,38,Defender,KamilGlik,"Poland - Portugal, 1 - 1 (P)"
1694416,1H,3757,20438,23,20,3,0,0,0,2,1,1,0,0,0,7,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,Midfielder,DanieleDe Rossi,"Italy - Sweden, 1 - 0"
1694422,2H,10451,37724,24,21,3,0,0,0,2,2,0,2,1,1,6,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26,Defender,RolandJuh\u00e1sz,"Iceland - Hungary, 1 - 1"
1694438,2H,9905,70093,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,MidfielderSubstitute,Jo\u00e3o FilipeIria Santos Moutinho,"Portugal - Wales, 2 - 0"
1694419,1H,5629,25707,32,29,3,1,0,0,3,2,1,1,0,1,19,11,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33,Forward,EdenHazard,"Sweden - Belgium, 0 - 1"
1694439,2H,3148,14806,4,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,MidfielderSubstitute,MarioG\u00f6tze,"Germany - France, 0 - 2"
1694404,2H,10962,234710,2,2,0,0,0,0,0,0,0,2,0,2,5,2,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Forward,ConorWashington,"Ukraine - Northern Ireland, 0 - 2"
1694422,2H,7839,66,5,3,2,0,0,0,0,0,0,10,8,2,8,3,4,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,8,Forward,KolbeinnSig\u00fe\u00f3rsson,"Iceland - Hungary, 1 - 1"
1694432,1H,1598,3447,20,18,2,0,0,0,1,0,1,1,0,1,6,3,3,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,21,Defender,Juan FranciscoTorres Bel\u00e9n,"Italy - Spain, 2 - 0"
1694402,1H,13869,25537,33,32,1,0,0,0,6,5,1,2,2,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Midfielder,GrzegorzKrychowiak,"Poland - Northern Ireland, 1 - 0"
1694404,1H,10962,11135,15,11,4,0,0,0,5,2,3,0,0,0,2,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,Defender,Aaron Hughes,"Ukraine - Northern Ireland, 0 - 2"
1694416,2H,7047,97,12,8,4,0,0,0,0,0,0,1,1,0,1,1,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,19,Goalkeeper,AndreasIsaksson,"Italy - Sweden, 1 - 0"
1694417,1H,8274,8384,5,2,3,0,0,0,0,0,0,12,4,8,10,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Forward,Shane Long,"Belgium - Republic of Ireland, 3 - 0"
1694439,1H,4418,25381,10,8,2,0,0,0,2,1,1,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,Goalkeeper,HugoLloris,"Germany - France, 0 - 2"
1694434,2H,9905,3570,21,17,4,3,1,1,2,0,2,1,0,1,7,3,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,23,Defender,EliseuPereira dos Santos,"Poland - Portugal, 1 - 1 (P)"
1694434,E1,13869,99462,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,MidfielderSubstitute,TomaszJod\u0142owiec,"Poland - Portugal, 1 - 1 (P)"
1694401,1H,10682,8831,23,20,3,2,2,2,2,1,1,0,0,0,4,1,2,3,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,27,Defender,ChrisGunter,"Russia - Wales, 0 - 3"
1694411,2H,1598,3324,7,5,2,0,0,0,0,0,0,0,0,0,12,5,4,0,2,0,0,0,2,0,2,2,1,1,1,0,0,0,0,0,9,Forward,\u00c1lvaro BorjaMorata Mart\u00edn,"Spain - Turkey, 3 - 0"
1694417,2H,8274,8004,19,18,1,0,0,0,0,0,0,2,2,0,3,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,Defender,CiaranClark,"Belgium - Republic of Ireland, 3 - 0"
1694421,2H,7839,38084,2,2,0,1,1,1,0,0,0,0,0,0,6,2,3,0,3,0,0,0,2,0,1,1,1,0,1,0,0,0,1,0,5,Midfielder,BirkirBjarnason,"Portugal - Iceland, 1 - 1"
1694415,2H,3757,20468,12,11,1,1,0,0,1,1,0,0,0,0,5,1,4,1,1,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,15,Midfielder,EmanueleGiaccherini,"Belgium - Italy, 0 - 2"
1694434,E2,13869,21097,13,12,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,Defender,KamilGlik,"Poland - Portugal, 1 - 1 (P)"
1694434,1H,9905,3305,14,11,3,1,0,0,0,0,0,4,3,1,6,0,3,1,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,19,Defender,Kl\u00e9perLaveran Lima Ferreira,"Poland - Portugal, 1 - 1 (P)"
1694426,E1,13869,15282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MidfielderSubstitute,S\u0142awomirPeszko,"Switzerland - Poland, 1 - 1 (P)"
1694439,2H,4418,7855,11,7,4,0,0,0,2,0,2,2,1,1,4,2,2,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0,16,Defender,LaurentKoscielny,"Germany - France, 0 - 2"
1694423,2H,9905,28907,27,20,7,4,2,2,1,0,1,1,0,1,11,4,2,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,29,Defender,Rapha\u00ebl Adelino Jos\u00e9Guerreiro,"Portugal - Austria, 0 - 0"
1694432,2H,3757,20461,15,13,2,0,0,0,1,0,1,3,2,1,10,4,4,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,17,Defender,GiorgioChiellini,"Italy - Spain, 2 - 0"
1694422,1H,10451,15206,17,17,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,Goalkeeper,G\u00e1borKir\u00e1ly,"Iceland - Hungary, 1 - 1"
1694422,2H,10451,15196,7,6,1,1,0,0,0,0,0,1,1,0,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,Midfielder,Zolt\u00e1nStieber,"Iceland - Hungary, 1 - 1"
1694430,2H,14496,104937,17,15,2,0,0,0,1,1,0,0,0,0,6,3,3,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,Defender,NorbertGy\u00f6mb\u00e9r,"Germany - Slovakia, 3 - 0"
1694398,2H,14358,101707,10,8,2,2,1,1,0,0,0,1,1,0,12,6,3,4,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,11,Forward,FyodorSmolov,"Russia - Slovakia, 1 - 2"
1694393,2H,4418,25575,5,3,2,2,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ForwardSubstitute,Andr\u00e9-PierreGignac,"France - Albania, 2 - 0"
1694413,2H,11555,82487,13,11,2,3,2,2,2,2,0,3,0,3,5,1,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,17,Defender,PavelKade\u0159\u00e1bek,"Czech Republic - Turkey, 0 - 2"
1694438,2H,10682,61963,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Midfielder,JoeLedley,"Portugal - Wales, 2 - 0"
1694422,2H,7839,77521,2,1,1,0,0,0,0,0,0,1,0,1,5,0,2,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,Midfielder,Aron EinarGunnarsson,"Iceland - Hungary, 1 - 1"
1694393,2H,4418,25381,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Goalkeeper,HugoLloris,"France - Albania, 2 - 0"
1694405,1H,3148,14723,55,52,3,0,0,0,3,2,1,4,3,1,10,5,4,3,1,2,0,2,4,0,0,1,0,1,0,0,0,0,0,0,58,Midfielder,ToniKroos,"Germany - Poland, 0 - 0"
1694418,2H,8274,62071,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,Goalkeeper,DarrenRandolph,"Italy - Republic of Ireland, 0 - 1"
1694424,2H,9905,3570,26,21,5,1,0,0,1,0,1,1,0,1,8,2,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,Defender,EliseuPereira dos Santos,"Hungary - Portugal, 3 - 3"
1694397,2H,2413,8301,11,10,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12,Goalkeeper,JoeHart,"England - Russia, 1 - 1"
1694404,1H,10962,8362,12,10,2,0,0,0,3,2,1,3,2,1,2,0,0,1,0,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,16,Defender,GarethMcAuley,"Ukraine - Northern Ireland, 0 - 2"
1694402,1H,10962,7979,11,6,5,2,0,0,2,1,1,0,0,0,5,2,1,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,15,Midfielder,ShaneFerguson,"Poland - Northern Ireland, 1 - 0"
1694395,1H,11944,83591,38,31,7,0,0,0,4,0,4,4,2,2,13,8,2,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,40,Midfielder,AndreiPrepeli\u021b\u0103,"Romania - Albania, 0 - 1"
1694424,2H,10451,33082,7,4,3,0,0,0,0,0,0,0,0,0,9,2,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,8,Midfielder,\u00c1kosElek,"Hungary - Portugal, 3 - 3"
1694434,E1,9905,8126,9,6,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Defender,Jos\u00e9 Miguelda Rocha Fonte,"Poland - Portugal, 1 - 1 (P)"
1694428,E2,9598,135747,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Goalkeeper,DanijelSuba\u0161i\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694423,2H,9905,32597,11,7,4,4,1,1,1,1,0,0,0,0,9,9,0,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13,Forward,RicardoAndrade Quaresma Bernardo,"Portugal - Austria, 0 - 0"
1694398,2H,14496,21171,22,19,3,0,0,0,0,0,0,1,0,1,4,2,0,0,1,0,0,0,5,0,1,2,0,2,0,0,0,0,0,0,26,Midfielder,MarekHam\u0161\u00edk,"Russia - Slovakia, 1 - 2"
1694406,1H,14622,105371,42,37,5,1,0,0,3,2,1,2,2,0,11,2,4,3,3,2,2,0,5,0,1,0,0,0,0,0,0,0,1,0,46,Midfielder,RuslanRotan,"Ukraine - Poland, 0 - 1"
1694409,1H,11555,32582,13,12,1,0,0,0,3,3,0,1,1,0,3,2,1,2,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,19,Defender,Tom\u00e1\u0161Sivok,"Spain - Czech Republic, 1 - 0"
1694439,1H,3148,224593,31,28,3,4,2,2,2,2,0,1,0,1,10,5,4,3,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,31,Defender,JoshuaKimmich,"Germany - France, 0 - 2"
1694421,2H,7839,66,9,5,4,0,0,0,0,0,0,15,13,2,6,3,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,12,Forward,KolbeinnSig\u00fe\u00f3rsson,"Portugal - Iceland, 1 - 1"
1694437,2H,4418,25437,40,37,3,0,0,0,3,3,0,2,1,1,16,6,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,Midfielder,BlaiseMatuidi,"France - Iceland, 5 - 2"
1694422,1H,7839,55983,13,11,2,0,0,0,1,1,0,1,0,1,3,1,1,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,19,Defender,RagnarSigur\u00f0sson,"Iceland - Hungary, 1 - 1"
1694425,2H,9109,65596,17,8,9,8,1,1,1,0,1,1,0,1,7,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,Midfielder,MarcelSabitzer,"Iceland - Austria, 2 - 1"
1694427,2H,10962,8989,3,3,0,0,0,0,0,0,0,2,2,0,9,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,Midfielder,JamieWard,"Wales - Northern Ireland, 1 - 0"
1694421,2H,9905,70410,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ForwardSubstitute,\u00c9derzito Ant\u00f3nioMacedo Lopes,"Portugal - Iceland, 1 - 1"
1694404,2H,14622,105320,16,16,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,17,Goalkeeper,AndriyPyatov,"Ukraine - Northern Ireland, 0 - 2"
1694436,P,3148,14732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forward,ThomasM\u00fcller,"Germany - Italy, 1 - 1 (P)"
1694436,E2,3757,20459,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,Defender,LeonardoBonucci,"Germany - Italy, 1 - 1 (P)"
1694391,2H,8731,49982,41,37,4,0,0,0,0,0,0,1,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Midfielder,AmirAbrashi,"Albania - Switzerland, 0 - 1"
1694408,1H,4687,32656,26,22,4,1,0,0,6,4,2,3,1,2,10,4,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28,Midfielder,Sel\u00e7uk\u0130nan,"Turkey - Croatia, 0 - 1"
1694426,E1,13869,99438,16,14,2,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,18,Defender,Micha\u0142Pazdan,"Switzerland - Poland, 1 - 1 (P)"
1694434,E2,9905,70389,4,2,2,0,0,0,1,1,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Defender,C\u00e9dric RicardoAlves Soares,"Poland - Portugal, 1 - 1 (P)"
1694438,1H,10682,8278,22,17,5,3,1,1,4,3,1,0,0,0,12,6,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,22,Forward,Gareth FrankBale,"Portugal - Wales, 2 - 0"
1694426,E1,6697,49872,6,4,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,Midfielder,XherdanShaqiri,"Switzerland - Poland, 1 - 1 (P)"
1694439,1H,4418,7855,11,11,0,0,0,0,1,1,0,2,2,0,2,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,15,Defender,LaurentKoscielny,"Germany - France, 0 - 2"
1694418,1H,3757,25439,23,21,2,0,0,0,2,2,0,4,3,1,12,4,5,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,27,Midfielder,ThiagoMotta,"Italy - Republic of Ireland, 0 - 1"
1694399,1H,2413,210044,34,31,3,0,0,0,4,3,1,1,1,0,7,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,Midfielder,Eric Dier,"England - Wales, 2 - 1"
1694417,2H,8274,8025,2,2,0,1,1,1,0,0,0,2,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,ForwardSubstitute,RobbieKeane,"Belgium - Republic of Ireland, 3 - 0"
1694439,1H,4418,26010,11,7,4,0,0,0,0,0,0,8,6,2,9,3,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,12,Forward,OlivierGiroud,"Germany - France, 0 - 2"
1694413,1H,4687,32642,20,16,4,0,0,0,1,0,1,3,2,1,2,1,1,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,23,Defender,Hakan KadirBalta,"Czech Republic - Turkey, 0 - 2"
1694428,E2,9905,20496,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,MidfielderSubstitute,Danilo Lu\u00edsH\u00e9lio Pereira,"Croatia - Portugal, 0 - 1 (E)"
1694422,2H,10451,15200,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,ForwardSubstitute,\u00c1d\u00e1mSzalai,"Iceland - Hungary, 1 - 1"
1694403,1H,14622,105320,11,11,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12,Goalkeeper,AndriyPyatov,"Germany - Ukraine, 2 - 0"
1694409,2H,11555,101607,9,2,7,0,0,0,1,0,1,1,1,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Forward,Tom\u00e1\u0161 Necid,"Spain - Czech Republic, 1 - 0"
1694418,1H,3757,21384,5,4,1,0,0,0,0,0,0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,Forward,CiroImmobile,"Italy - Republic of Ireland, 0 - 1"
1694405,2H,3148,14795,27,27,0,0,0,0,1,1,0,3,1,2,7,3,1,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,34,Defender,Mats Hummels,"Germany - Poland, 0 - 0"
1694391,2H,6697,50102,41,36,5,0,0,0,0,0,0,5,5,0,5,3,1,2,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,44,Defender,Fabian LukasSch\u00e4r,"Albania - Switzerland, 0 - 1"
1694414,1H,8274,8004,14,12,2,0,0,0,1,0,1,0,0,0,3,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,16,Defender,CiaranClark,"Republic of Ireland - Sweden, 1 - 1"
1694420,1H,9109,16126,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,Goalkeeper,RobertAlmer,"Austria - Hungary, 0 - 2"
1694399,2H,2413,8140,9,9,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,Midfielder,AdamLallana,"England - Wales, 2 - 1"
1694436,2H,3757,20468,11,8,3,1,1,1,1,0,1,0,0,0,6,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Midfielder,EmanueleGiaccherini,"Germany - Italy, 1 - 1 (P)"
1694403,1H,14622,105595,13,13,0,0,0,0,0,0,0,3,2,1,3,0,2,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,15,Defender,EvgenKhacheridi,"Germany - Ukraine, 2 - 0"
1694439,2H,3148,18550,7,6,1,1,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Midfielder,EmreCan,"Germany - France, 0 - 2"
1694426,E2,13869,7847,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Goalkeeper,\u0141ukaszFabia\u0144ski,"Switzerland - Poland, 1 - 1 (P)"
1694426,2H,6697,49872,24,21,3,3,0,0,1,1,0,0,0,0,10,6,4,4,1,4,1,3,1,0,0,2,2,0,1,0,0,0,0,0,26,Midfielder,XherdanShaqiri,"Switzerland - Poland, 1 - 1 (P)"
1694431,2H,5629,8249,6,6,0,0,0,0,0,0,0,1,1,0,3,1,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,8,MidfielderSubstitute,MarouaneFellaini-Bakkioui,"Hungary - Belgium, 0 - 4"
1694394,1H,4418,25575,9,8,1,0,0,0,0,0,0,6,2,4,8,4,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,9,Forward,Andr\u00e9-PierreGignac,"Switzerland - France, 0 - 0"
1694428,2H,9598,69400,34,27,7,0,0,0,3,1,2,1,0,1,14,6,6,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,36,Midfielder,MilanBadelj,"Croatia - Portugal, 0 - 1 (E)"
1694407,1H,10962,8362,10,7,3,0,0,0,3,3,0,2,0,2,5,2,3,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,15,Defender,GarethMcAuley,"Northern Ireland - Germany, 0 - 1"
1694417,2H,8274,8240,17,12,5,3,1,1,1,0,1,0,0,0,16,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Defender,S\u00e9amusColeman,"Belgium - Republic of Ireland, 3 - 0"
1694430,1H,14496,101616,10,8,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,13,Defender,J\u00e1n\u010eurica,"Germany - Slovakia, 3 - 0"
1694401,1H,14358,101707,13,9,4,5,1,1,1,1,0,3,1,2,8,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,Forward,FyodorSmolov,"Russia - Wales, 0 - 3"
1694431,2H,10451,74958,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,ForwardSubstitute,NemanjaNikoli\u0107,"Hungary - Belgium, 0 - 4"
1694410,1H,11555,32582,16,15,1,0,0,0,0,0,0,2,1,1,3,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,19,Defender,Tom\u00e1\u0161Sivok,"Czech Republic - Croatia, 2 - 2"
