matchId,matchPeriod,teamId,playerId,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Saves,Clearances,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_set_play,Goals_from_penalty,Own_goals,Yellow_card,Red_card,Total_touches,PlayerType
1694424,2H,9905,20496,9,9,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,MidfielderSubstitute
1694440,1H,9905,70965,17,14,3,1,0,1,0,0,0,3,1,2,11,5,3,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,19,Midfielder
1694426,P,6697,49876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
1694436,E2,3148,14862,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,MidfielderSubstitute
1694391,2H,8731,49981,9,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Midfielder
1694423,2H,9109,14724,1,1,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,Defender
1694423,2H,9905,3322,14,13,1,0,0,0,0,0,0,5,1,4,6,3,1,2,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,14,Forward
1694439,1H,3148,14716,44,40,4,1,0,1,6,5,1,1,0,1,4,2,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,48,Defender
1694440,1H,9905,28907,25,22,3,2,2,0,1,1,0,0,0,0,8,2,3,6,0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,29,Defender
1694395,2H,11944,70090,15,13,2,1,0,1,0,0,0,2,1,1,14,8,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,16,Defender
1694436,1H,3757,20455,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,Goalkeeper
1694439,1H,4418,7915,14,11,3,1,0,1,1,1,0,2,2,0,3,0,3,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,16,Defender
1694434,2H,13869,99452,15,13,2,0,0,0,0,0,0,3,1,2,7,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,Forward
1694395,2H,8731,15285,7,3,4,3,0,3,0,0,0,0,0,0,5,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,MidfielderSubstitute
1694427,2H,10962,62235,1,1,0,0,0,0,0,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ForwardSubstitute
1694399,1H,10682,8278,9,4,5,0,0,0,0,0,0,7,4,3,11,4,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,Forward
1694428,2H,9598,69396,34,34,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,37,Defender
1694391,1H,6697,7850,35,30,5,0,0,0,2,1,1,2,1,1,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,38,Defender
1694391,1H,6697,105619,17,15,2,1,0,1,0,0,0,1,0,1,15,6,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,Forward
1694402,2H,10962,11131,5,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,Defender
1694429,2H,4418,25575,6,5,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,6,ForwardSubstitute
1694395,1H,11944,83953,31,24,7,1,0,1,4,0,4,3,3,0,10,5,3,0,1,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,39,Midfielder
1694410,2H,9598,14943,9,7,2,1,0,1,0,0,0,9,6,3,11,3,4,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,11,Forward
1694433,2H,7839,77558,16,12,4,1,0,1,0,0,0,1,0,1,7,4,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,24,Midfielder
1694440,2H,9905,70410,2,2,0,0,0,0,0,0,0,3,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ForwardSubstitute
1694421,2H,7839,54451,9,6,3,0,0,0,5,3,2,1,1,0,8,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Defender
1694434,1H,13869,99438,34,30,4,0,0,0,2,1,1,1,1,0,5,2,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,37,Defender
1694436,1H,3757,20468,17,15,2,1,1,0,1,1,0,1,0,1,4,0,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,18,Midfielder
1694438,1H,10682,61963,23,23,0,0,0,0,2,2,0,0,0,0,2,0,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,Midfielder
1694419,2H,5629,7905,9,4,5,0,0,0,0,0,0,5,3,2,10,4,4,0,2,0,0,0,2,0,0,3,2,1,0,0,0,0,0,0,11,Forward
1694440,E1,9905,7926,8,7,1,1,0,1,0,0,0,1,1,0,6,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,Midfielder
1694400,2H,14496,104867,7,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Midfielder
1694409,1H,1598,8317,37,31,6,2,1,1,3,1,2,1,0,1,9,5,2,4,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,39,Midfielder
1694415,2H,5629,20879,11,10,1,1,1,0,0,0,0,1,0,1,5,1,1,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,13,Midfielder
1694436,1H,3757,20626,10,8,2,0,0,0,1,1,0,0,0,0,9,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,Forward
1694436,P,3148,224593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Defender
1694423,2H,9905,70965,7,7,0,0,0,0,0,0,0,0,0,0,10,3,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,8,MidfielderSubstitute
1694395,1H,8731,22323,22,16,6,1,0,1,3,1,2,0,0,0,10,6,2,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,23,Midfielder
1694414,2H,7047,51398,12,11,1,0,0,0,0,0,0,2,2,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Midfielder
1694400,2H,14496,218896,5,3,2,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Midfielder
1694423,2H,9905,3307,21,20,1,0,0,0,1,0,1,4,1,3,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,Defender
1694420,2H,10451,75209,8,5,3,0,0,0,2,2,0,4,4,0,3,2,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,11,Defender
1694425,2H,7839,55983,0,0,0,0,0,0,0,0,0,2,1,1,3,2,0,1,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,9,Defender
1694412,2H,1598,3324,5,4,1,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,Forward
1694411,1H,4687,32642,12,10,2,0,0,0,3,1,2,3,1,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,14,Defender
1694412,1H,9598,14812,11,6,5,1,1,0,1,0,1,8,3,5,11,5,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,Midfielder
1694418,2H,3757,21384,6,5,1,0,0,0,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Forward
1694425,1H,7839,51127,19,14,5,1,0,1,2,2,0,1,1,0,5,0,4,3,2,0,0,0,7,0,3,0,0,0,0,0,0,0,1,0,23,Defender
1694396,1H,14496,82528,6,5,1,0,0,0,0,0,0,7,1,6,14,1,10,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,Forward
1694413,2H,4687,7869,17,13,4,0,0,0,3,1,2,0,0,0,8,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,MidfielderSubstitute
1694426,E1,6697,50102,10,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,Defender
1694426,2H,13869,99381,22,19,3,1,1,0,0,0,0,2,1,1,3,1,1,2,1,0,0,0,6,0,4,0,0,0,0,0,0,0,1,0,28,Defender
1694436,2H,3148,14732,17,16,1,1,0,1,2,2,0,1,1,0,4,2,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,18,Forward
1694436,2H,3148,14795,44,43,1,0,0,0,1,1,0,2,1,1,8,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,Defender
1694417,2H,5629,7860,15,12,3,0,0,0,1,0,1,3,1,2,3,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,15,Defender
1694396,2H,14496,21285,36,31,5,0,0,0,0,0,0,2,1,1,12,3,6,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,39,Midfielder
1694410,1H,11555,104745,3,1,2,1,1,0,0,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Midfielder
1694439,2H,3148,14732,11,9,2,2,0,2,0,0,0,1,0,1,8,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Forward
1694436,E2,3757,21095,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,DefenderSubstitute
1694391,1H,8731,21001,15,14,1,0,0,0,0,0,0,0,0,0,11,4,5,3,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,17,Defender
1694427,2H,10682,77544,3,1,2,0,0,0,0,0,0,3,1,2,6,1,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,Defender
1694433,1H,7839,51127,13,9,4,0,0,0,1,1,0,1,1,0,9,0,5,6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,Defender
1694410,2H,9598,69396,11,8,3,0,0,0,1,0,1,7,5,2,4,2,2,0,1,0,0,0,6,0,4,1,0,1,0,0,0,0,1,0,16,Defender
1694413,2H,11555,82644,2,2,0,0,0,0,0,0,0,2,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Midfielder
1694392,2H,6697,49872,14,11,3,2,0,2,0,0,0,0,0,0,17,8,6,3,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,18,Midfielder
1694391,2H,8731,50072,3,2,1,0,0,0,1,1,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,MidfielderSubstitute
1694400,2H,2413,8717,3,3,0,0,0,0,0,0,0,2,0,2,4,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,ForwardSubstitute
1694391,2H,6697,282772,7,6,1,0,0,0,0,0,0,1,0,1,12,3,5,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,8,ForwardSubstitute
1694403,1H,3148,14855,17,12,5,3,1,2,0,0,0,2,2,0,8,0,6,4,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,21,Defender
1694405,1H,13869,14798,13,9,4,1,0,1,1,1,0,3,1,2,15,3,4,10,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,19,Defender
1694426,2H,6697,14922,35,26,9,4,0,4,2,1,1,0,0,0,8,4,1,12,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,35,Defender
1694430,2H,3148,14795,36,34,2,0,0,0,1,1,0,1,1,0,4,2,2,1,1,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,38,Defender
1694419,2H,7047,51132,10,7,3,1,0,1,0,0,0,3,2,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,Midfielder
1694393,2H,4418,7915,27,22,5,2,1,1,5,4,1,15,11,4,9,4,3,8,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,29,Defender
1694402,2H,13869,14798,37,31,6,2,0,2,1,0,1,1,1,0,8,2,3,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37,Defender
1694428,E1,9598,14771,8,6,2,0,0,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,10,Defender
1694397,2H,2413,8717,5,3,2,0,0,0,0,0,0,1,1,0,6,3,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,Forward
1694432,2H,3757,20458,11,10,1,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,14,Defender
1694420,2H,10451,299557,12,10,2,0,0,0,0,0,0,0,0,0,8,1,4,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,14,Midfielder
1694426,E2,13869,99462,4,3,1,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,7,MidfielderSubstitute
1694434,2H,9905,70389,19,16,3,3,0,3,0,0,0,1,1,0,8,4,2,2,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,22,Defender
1694428,2H,9598,14943,15,11,4,0,0,0,0,0,0,2,1,1,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Forward
1694415,1H,3757,20459,22,17,5,0,0,0,3,2,1,0,0,0,5,2,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,25,Defender
1694398,2H,14496,104867,6,6,0,0,0,0,0,0,0,3,0,3,11,1,6,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,11,Midfielder
1694399,1H,2413,7887,23,20,3,0,0,0,1,0,1,5,4,1,6,5,1,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,25,Defender
1694416,2H,7047,20876,8,3,5,1,0,1,0,0,0,1,0,1,5,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,Midfielder
1694437,1H,7839,66,5,4,1,0,0,0,0,0,0,5,4,1,9,5,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,7,Forward
1694404,1H,14622,241566,17,16,1,0,0,0,0,0,0,0,0,0,7,2,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,Midfielder
1694426,1H,13869,99438,19,15,4,0,0,0,1,0,1,2,0,2,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,22,Defender
1694435,2H,5629,278872,18,17,1,0,0,0,1,0,1,3,1,2,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,20,Defender
1694417,1H,5629,36,19,16,3,0,0,0,6,5,1,6,5,1,2,2,0,2,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,19,Defender
1694440,1H,4418,7855,31,31,0,0,0,0,1,1,0,1,0,1,3,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34,Defender
1694426,P,13869,21097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Defender
1694397,1H,2413,7887,20,16,4,0,0,0,1,0,1,6,3,3,6,4,2,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,26,Defender
1694401,2H,10682,136441,28,26,2,0,0,0,3,2,1,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,29,Defender
1694437,2H,4418,7915,30,26,4,0,0,0,2,2,0,0,0,0,7,4,2,6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,34,Defender
1694400,1H,14496,218896,15,13,2,0,0,0,0,0,0,2,2,0,6,3,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,Midfielder
1694415,1H,3757,20455,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,Goalkeeper
1694431,1H,10451,15206,16,13,3,0,0,0,2,1,1,0,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,16,Goalkeeper
1694392,1H,6697,20766,14,7,7,2,0,2,1,1,0,1,1,0,10,7,1,1,0,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,16,Forward
1694406,1H,14622,105328,40,37,3,0,0,0,3,2,1,1,0,1,6,2,3,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,42,Defender
1694413,2H,4687,32642,10,9,1,0,0,0,2,2,0,3,0,3,5,1,2,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,13,Defender
1694402,1H,13869,14804,23,20,3,3,0,3,1,1,0,3,1,2,10,4,2,3,1,3,1,2,2,0,0,1,0,1,0,0,0,0,0,0,23,Midfielder
1694423,2H,9905,14940,17,13,4,4,2,2,3,2,1,1,1,0,4,0,3,4,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,17,Midfielder
1694436,E1,3757,20459,5,3,2,0,0,0,3,1,2,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Defender
1694426,2H,13869,14804,12,11,1,0,0,0,0,0,0,0,0,0,10,4,4,1,3,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,16,Midfielder
1694416,2H,3757,20438,16,14,2,0,0,0,1,1,0,1,0,1,8,3,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,Midfielder
1694437,2H,4418,7936,38,36,2,0,0,0,1,1,0,1,1,0,10,4,3,0,1,0,0,0,3,0,1,2,1,1,0,0,0,0,0,0,39,Midfielder
1694396,1H,10682,77546,14,13,1,0,0,0,1,1,0,4,2,2,10,5,2,0,2,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,18,Defender
1694409,2H,1598,3346,33,32,1,0,0,0,1,0,1,1,0,1,11,2,6,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,36,Midfielder
1694422,1H,7839,77558,13,12,1,0,0,0,0,0,0,0,0,0,5,2,3,4,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,14,Midfielder
1694396,2H,14496,82528,0,0,0,0,0,0,0,0,0,2,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forward
1694416,1H,3757,20468,12,9,3,0,0,0,2,1,1,2,0,2,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,Midfielder
1694435,2H,5629,8249,27,25,2,0,0,0,0,0,0,10,9,1,10,2,5,0,3,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,28,MidfielderSubstitute
1694408,1H,9598,14943,11,8,3,0,0,0,1,1,0,6,3,3,7,3,3,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,11,Forward
1694437,2H,4418,25804,25,24,1,1,1,0,2,2,0,0,0,0,9,4,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,27,Midfielder
1694426,E2,6697,20591,5,4,1,0,0,0,0,0,0,1,0,1,5,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,MidfielderSubstitute
1694416,1H,7047,151,4,3,1,0,0,0,0,0,0,3,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,Forward
1694396,1H,10682,136441,25,22,3,0,0,0,1,1,0,3,1,2,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,Defender
1694411,2H,4687,15076,9,6,3,1,0,1,0,0,0,1,0,1,8,4,3,0,1,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,12,MidfielderSubstitute
1694432,1H,1598,3350,32,30,2,0,0,0,1,1,0,0,0,0,5,0,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,33,Midfielder
1694436,E1,3148,14723,13,12,1,1,0,1,0,0,0,1,1,0,1,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,Midfielder
1694396,1H,10682,8436,16,14,2,0,0,0,0,0,0,0,0,0,8,2,5,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19,Midfielder
1694401,2H,14358,101623,21,16,5,0,0,0,1,0,1,0,0,0,7,2,3,0,2,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,22,Midfielder
1694394,1H,6697,49872,19,18,1,0,0,0,1,1,0,2,1,1,14,2,7,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,Midfielder
1694429,2H,8274,8346,13,11,2,1,1,0,1,1,0,0,0,0,11,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,MidfielderSubstitute
1694437,1H,4418,25804,25,22,3,1,0,1,0,0,0,0,0,0,12,4,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,26,Midfielder
1694393,1H,8731,49857,18,15,3,0,0,0,1,1,0,0,0,0,7,3,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,20,Defender
1694406,1H,13869,99381,8,5,3,0,0,0,1,0,1,4,2,2,11,5,4,6,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,10,Defender
1694412,2H,1598,8317,27,21,6,4,0,4,1,0,1,1,0,1,13,10,2,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Midfielder
1694411,2H,4687,3289,23,22,1,0,0,0,2,2,0,1,0,1,8,5,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25,Midfielder
1694440,2H,4418,25381,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,Goalkeeper
1694419,1H,7047,97,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,Goalkeeper
1694410,2H,9598,15245,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DefenderSubstitute
1694412,2H,1598,3269,37,35,2,1,1,0,1,1,0,0,0,0,7,4,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,37,Defender
1694427,2H,10682,77546,12,9,3,0,0,0,1,1,0,4,3,1,7,4,2,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,13,Defender
1694425,1H,9109,14853,32,26,6,2,1,1,1,0,1,4,3,1,9,4,2,6,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,33,Defender
1694409,2H,1598,3341,29,27,2,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,30,Defender
1694421,2H,9905,7926,13,12,1,2,2,0,0,0,0,1,0,1,7,3,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,16,Midfielder
1694409,2H,11555,82510,16,8,8,1,0,1,1,0,1,1,1,0,6,2,4,5,1,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,18,Defender
1694440,E2,9905,70965,2,2,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Midfielder
1694410,1H,9598,135747,9,8,1,0,0,0,1,1,0,1,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Goalkeeper
1694414,2H,8274,8530,3,2,1,1,1,0,0,0,0,2,1,1,6,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,MidfielderSubstitute
1694434,E2,13869,14798,8,6,2,2,1,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9,Defender
1694428,E2,9905,258162,5,5,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,MidfielderSubstitute
1694436,2H,3148,14862,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,MidfielderSubstitute
1694434,E1,13869,14804,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,Midfielder
1694436,P,3148,14728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MidfielderSubstitute
1694400,2H,2413,8392,24,21,3,3,1,2,0,0,0,0,0,0,8,4,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,Defender
1694419,1H,7047,20420,16,12,4,0,0,0,0,0,0,2,1,1,9,3,4,1,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,Forward
1694430,1H,14496,21285,15,11,4,0,0,0,1,0,1,13,6,7,13,3,6,0,1,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,19,Midfielder
1694440,1H,9905,7926,12,7,5,0,0,0,2,0,2,3,3,0,12,6,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,Midfielder
1694412,2H,9598,14812,11,9,2,1,1,0,1,0,1,2,2,0,9,5,3,1,2,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,13,Midfielder
1694396,2H,10682,8686,3,3,0,1,1,0,0,0,0,5,2,3,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,ForwardSubstitute
1694440,1H,4418,7936,46,43,3,0,0,0,3,1,2,2,0,2,15,4,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47,Midfielder
1694400,2H,14496,32959,15,11,4,0,0,0,1,0,1,0,0,0,6,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Defender
1694426,2H,6697,49876,30,26,4,0,0,0,3,1,2,1,0,1,5,1,2,3,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,31,Midfielder
1694402,2H,13869,99452,12,11,1,1,0,1,0,0,0,2,1,1,11,1,5,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,13,Forward
1694413,2H,11555,7882,13,12,1,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Goalkeeper
1694392,2H,6697,21169,11,8,3,2,0,2,0,0,0,4,3,1,5,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,Midfielder
1694416,1H,3757,20461,27,20,7,0,0,0,4,0,4,3,2,1,9,3,3,6,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,31,Defender
1694409,1H,1598,3346,43,41,2,0,0,0,0,0,0,1,0,1,5,1,2,1,1,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,46,Midfielder
